"","order_country","latitude","longitude","category_name"
"490","Canada",56.130366,-106.346771,"Trade-In"
"491","Canada",56.130366,-106.346771,"Girls' Apparel"
"492","Canada",56.130366,-106.346771,"Fitness Accessories"
"493","Canada",56.130366,-106.346771,"Golf Gloves"
"494","Canada",56.130366,-106.346771,"Golf Shoes"
"495","Canada",56.130366,-106.346771,"Hunting & Shooting"
"496","Canada",56.130366,-106.346771,"Tennis & Racquet"
"497","Canada",56.130366,-106.346771,"Hockey"
"498","Canada",56.130366,-106.346771,"Golf Apparel"
"499","Canada",56.130366,-106.346771,"Lacrosse"
"500","Canada",56.130366,-106.346771,"Baseball & Softball"
"501","Central African Republic",6.611111,20.939444,"Camping & Hiking"
"502","Central African Republic",6.611111,20.939444,"Water Sports"
"503","Central African Republic",6.611111,20.939444,"Women's Apparel"
"504","Central African Republic",6.611111,20.939444,"Shop By Sport"
"505","Central African Republic",6.611111,20.939444,"Fishing"
"506","Central African Republic",6.611111,20.939444,"Men's Footwear"
"507","Central African Republic",6.611111,20.939444,"Indoor/Outdoor Games"
"508","Central African Republic",6.611111,20.939444,"Cardio Equipment"
"509","Central African Republic",6.611111,20.939444,"Fitness Accessories"
"510","Central African Republic",6.611111,20.939444,"Boxing & MMA"
"511","Central African Republic",6.611111,20.939444,"Cleats"
"512","Chad",15.454166,18.732207,"Women's Apparel"
"513","Chad",15.454166,18.732207,"Fishing"
"514","Chad",15.454166,18.732207,"Accessories"
"515","Chili",-35.675147,-71.542969,"Water Sports"
"516","Chili",-35.675147,-71.542969,"Women's Apparel"
"517","Chili",-35.675147,-71.542969,"Cleats"
"518","Chili",-35.675147,-71.542969,"Men's Footwear"
"519","Chili",-35.675147,-71.542969,"Cardio Equipment"
"520","Chili",-35.675147,-71.542969,"Accessories"
"521","Chili",-35.675147,-71.542969,"Indoor/Outdoor Games"
"522","Chili",-35.675147,-71.542969,"Men's Golf Clubs"
"523","Chili",-35.675147,-71.542969,"Camping & Hiking"
"524","Chili",-35.675147,-71.542969,"Electronics"
"525","Chili",-35.675147,-71.542969,"Shop By Sport"
"526","Chili",-35.675147,-71.542969,"Fishing"
"527","Chili",-35.675147,-71.542969,"Girls' Apparel"
"528","Chili",-35.675147,-71.542969,"Golf Gloves"
"529","Chili",-35.675147,-71.542969,"Lacrosse"
"530","Chili",-35.675147,-71.542969,"Golf Balls"
"531","Chili",-35.675147,-71.542969,"Golf Apparel"
"532","Chili",-35.675147,-71.542969,"As Seen on  TV!"
"533","Chili",-35.675147,-71.542969,"Hockey"
"534","Chili",-35.675147,-71.542969,"Baseball & Softball"
"535","Chili",-35.675147,-71.542969,"Soccer"
"536","Chili",-35.675147,-71.542969,"Golf Shoes"
"537","Chili",-35.675147,-71.542969,"Hunting & Shooting"
"538","Chili",-35.675147,-71.542969,"Women's Golf Clubs"
"539","Chili",-35.675147,-71.542969,"Tennis & Racquet"
"540","Chili",-35.675147,-71.542969,"Trade-In"
"541","Chili",-35.675147,-71.542969,"Fitness Accessories"
"542","China",35.86166,104.195397,"Shop By Sport"
"543","China",35.86166,104.195397,"CDs "
"544","China",35.86166,104.195397,"Indoor/Outdoor Games"
"545","China",35.86166,104.195397,"Women's Apparel"
"546","China",35.86166,104.195397,"Men's Footwear"
"547","China",35.86166,104.195397,"Cardio Equipment"
"548","China",35.86166,104.195397,"Electronics"
"549","China",35.86166,104.195397,"Video Games"
"550","China",35.86166,104.195397,"Water Sports"
"551","China",35.86166,104.195397,"Camping & Hiking"
"552","China",35.86166,104.195397,"Cleats"
"553","China",35.86166,104.195397,"Pet Supplies"
"554","China",35.86166,104.195397,"Fishing"
"555","China",35.86166,104.195397,"Books "
"556","China",35.86166,104.195397,"DVDs"
"557","China",35.86166,104.195397,"Sporting Goods"
"558","China",35.86166,104.195397,"Girls' Apparel"
"559","China",35.86166,104.195397,"Hockey"
"560","China",35.86166,104.195397,"Garden"
"561","China",35.86166,104.195397,"Golf Balls"
"562","China",35.86166,104.195397,"Men's Clothing"
"563","China",35.86166,104.195397,"Golf Gloves"
"564","China",35.86166,104.195397,"Baseball & Softball"
"565","China",35.86166,104.195397,"Health and Beauty"
"566","China",35.86166,104.195397,"Women's Clothing"
"567","China",35.86166,104.195397,"Computers"
"568","China",35.86166,104.195397,"Trade-In"
"569","China",35.86166,104.195397,"Boxing & MMA"
"570","China",35.86166,104.195397,"Baby "
"571","China",35.86166,104.195397,"Toys"
"572","China",35.86166,104.195397,"Crafts"
"573","China",35.86166,104.195397,"Accessories"
"574","China",35.86166,104.195397,"Fitness Accessories"
"575","China",35.86166,104.195397,"Music"
"576","China",35.86166,104.195397,"Consumer Electronics"
"577","China",35.86166,104.195397,"Children's Clothing"
"578","China",35.86166,104.195397,"Tennis & Racquet"
"579","China",35.86166,104.195397,"Hunting & Shooting"
"580","China",35.86166,104.195397,"Lacrosse"
"581","China",35.86166,104.195397,"Golf Shoes"
"582","China",35.86166,104.195397,"Golf Apparel"
"583","Colombia",4.570868,-74.297333,"Cardio Equipment"
"584","Colombia",4.570868,-74.297333,"Men's Footwear"
"585","Colombia",4.570868,-74.297333,"Camping & Hiking"
"586","Colombia",4.570868,-74.297333,"Fishing"
"587","Colombia",4.570868,-74.297333,"Water Sports"
"588","Colombia",4.570868,-74.297333,"Cleats"
"589","Colombia",4.570868,-74.297333,"Kids' Golf Clubs"
"590","Colombia",4.570868,-74.297333,"Women's Apparel"
"591","Colombia",4.570868,-74.297333,"Accessories"
"592","Colombia",4.570868,-74.297333,"Indoor/Outdoor Games"
"593","Colombia",4.570868,-74.297333,"Shop By Sport"
"594","Colombia",4.570868,-74.297333,"Electronics"
"595","Colombia",4.570868,-74.297333,"Girls' Apparel"
"596","Colombia",4.570868,-74.297333,"Trade-In"
"597","Colombia",4.570868,-74.297333,"Golf Balls"
"598","Colombia",4.570868,-74.297333,"Baseball & Softball"
"599","Colombia",4.570868,-74.297333,"Hockey"
"600","Colombia",4.570868,-74.297333,"Hunting & Shooting"
"601","Colombia",4.570868,-74.297333,"Fitness Accessories"
"602","Colombia",4.570868,-74.297333,"Golf Gloves"
"603","Colombia",4.570868,-74.297333,"Boxing & MMA"
"604","Colombia",4.570868,-74.297333,"Golf Bags & Carts"
"605","Colombia",4.570868,-74.297333,"Lacrosse"
"606","Colombia",4.570868,-74.297333,"Tennis & Racquet"
"607","Colombia",4.570868,-74.297333,"Men's Golf Clubs"
"608","Colombia",4.570868,-74.297333,"Golf Shoes"
"609","Colombia",4.570868,-74.297333,"Golf Apparel"
"610","Costa Rica",9.748917,-83.753428,"Indoor/Outdoor Games"
"611","Costa Rica",9.748917,-83.753428,"Shop By Sport"
"612","Costa Rica",9.748917,-83.753428,"Water Sports"
"613","Costa Rica",9.748917,-83.753428,"Camping & Hiking"
"614","Costa Rica",9.748917,-83.753428,"Cleats"
"615","Costa Rica",9.748917,-83.753428,"Men's Footwear"
"616","Costa Rica",9.748917,-83.753428,"Tennis & Racquet"
"617","Costa Rica",9.748917,-83.753428,"Trade-In"
"618","Costa Rica",9.748917,-83.753428,"Cardio Equipment"
"619","Costa Rica",9.748917,-83.753428,"Fishing"
"620","Costa Rica",9.748917,-83.753428,"Hockey"
"621","Costa Rica",9.748917,-83.753428,"Accessories"
"622","Costa Rica",9.748917,-83.753428,"Women's Apparel"
"623","Croatia",45.1,15.2,"Men's Footwear"
"624","Croatia",45.1,15.2,"Cleats"
"625","Croatia",45.1,15.2,"Camping & Hiking"
"626","Croatia",45.1,15.2,"Women's Apparel"
"627","Croatia",45.1,15.2,"Golf Balls"
"628","Croatia",45.1,15.2,"Shop By Sport"
"629","Croatia",45.1,15.2,"Cardio Equipment"
"630","Croatia",45.1,15.2,"Water Sports"
"631","Croatia",45.1,15.2,"Fishing"
"632","Croatia",45.1,15.2,"Electronics"
"633","Croatia",45.1,15.2,"Indoor/Outdoor Games"
"634","Croatia",45.1,15.2,"Hockey"
"635","Croatia",45.1,15.2,"Accessories"
"636","Cuba",21.521757,-77.781167,"Men's Footwear"
"637","Cuba",21.521757,-77.781167,"Water Sports"
"638","Cuba",21.521757,-77.781167,"Women's Apparel"
"639","Cuba",21.521757,-77.781167,"Cleats"
"640","Cuba",21.521757,-77.781167,"Indoor/Outdoor Games"
"641","Cuba",21.521757,-77.781167,"Cardio Equipment"
"642","Cuba",21.521757,-77.781167,"Camping & Hiking"
"643","Cuba",21.521757,-77.781167,"Fishing"
"644","Cuba",21.521757,-77.781167,"Shop By Sport"
"645","Cuba",21.521757,-77.781167,"Golf Gloves"
"646","Cuba",21.521757,-77.781167,"Baseball & Softball"
"647","Cuba",21.521757,-77.781167,"Strength Training"
"648","Cuba",21.521757,-77.781167,"Electronics"
"649","Cuba",21.521757,-77.781167,"Golf Apparel"
"650","Cuba",21.521757,-77.781167,"Girls' Apparel"
"651","Cuba",21.521757,-77.781167,"Golf Shoes"
"652","Cuba",21.521757,-77.781167,"Trade-In"
"653","Cuba",21.521757,-77.781167,"Tennis & Racquet"
"654","Cuba",21.521757,-77.781167,"Hunting & Shooting"
"655","Cuba",21.521757,-77.781167,"Golf Balls"
"656","Cuba",21.521757,-77.781167,"Fitness Accessories"
"657","Cuba",21.521757,-77.781167,"Kids' Golf Clubs"
"658","Cuba",21.521757,-77.781167,"Women's Golf Clubs"
"659","Cuba",21.521757,-77.781167,"Accessories"
"660","Cuba",21.521757,-77.781167,"Boxing & MMA"
"661","Cuba",21.521757,-77.781167,"Hockey"
"662","Cuba",21.521757,-77.781167,"Lacrosse"
"663","Cuba",21.521757,-77.781167,"Men's Golf Clubs"
"664","Cuba",21.521757,-77.781167,"Soccer"
"665","Cuba",21.521757,-77.781167,"As Seen on  TV!"
"666","Cyprus",35.126413,33.429859,"Cleats"
"667","Cyprus",35.126413,33.429859,"Camping & Hiking"
"668","Cyprus",35.126413,33.429859,"Men's Footwear"
"669","Cyprus",35.126413,33.429859,"Golf Apparel"
"670","Cyprus",35.126413,33.429859,"Water Sports"
"671","Cyprus",35.126413,33.429859,"Shop By Sport"
"672","Cyprus",35.126413,33.429859,"Fishing"
"673","Cyprus",35.126413,33.429859,"Women's Apparel"
"674","Czech Republic",49.817492,15.472962,"Camping & Hiking"
"675","Czech Republic",49.817492,15.472962,"Fishing"
"676","Czech Republic",49.817492,15.472962,"Shop By Sport"
"677","Czech Republic",49.817492,15.472962,"Women's Apparel"
"678","Czech Republic",49.817492,15.472962,"Cardio Equipment"
"679","Czech Republic",49.817492,15.472962,"Cleats"
"680","Czech Republic",49.817492,15.472962,"Men's Footwear"
"681","Czech Republic",49.817492,15.472962,"Indoor/Outdoor Games"
"682","Czech Republic",49.817492,15.472962,"Water Sports"
"683","Czech Republic",49.817492,15.472962,"Golf Balls"
"684","Czech Republic",49.817492,15.472962,"Trade-In"
"685","Czech Republic",49.817492,15.472962,"Baseball & Softball"
"686","Czech Republic",49.817492,15.472962,"Girls' Apparel"
"687","Czech Republic",49.817492,15.472962,"Accessories"
"688","Czech Republic",49.817492,15.472962,"Electronics"
"689","Czech Republic",49.817492,15.472962,"Boxing & MMA"
"690","Czech Republic",49.817492,15.472962,"Golf Gloves"
"691","Democratic Republic of Congo",-4.038333,21.758664,"Camping & Hiking"
"692","Democratic Republic of Congo",-4.038333,21.758664,"Shop By Sport"
"693","Democratic Republic of Congo",-4.038333,21.758664,"Indoor/Outdoor Games"
"694","Democratic Republic of Congo",-4.038333,21.758664,"Men's Footwear"
"695","Democratic Republic of Congo",-4.038333,21.758664,"Cardio Equipment"
"696","Democratic Republic of Congo",-4.038333,21.758664,"Women's Apparel"
"697","Democratic Republic of Congo",-4.038333,21.758664,"Fishing"
"698","Democratic Republic of Congo",-4.038333,21.758664,"Cleats"
"699","Democratic Republic of Congo",-4.038333,21.758664,"Girls' Apparel"
"700","Democratic Republic of Congo",-4.038333,21.758664,"Accessories"
"701","Democratic Republic of Congo",-4.038333,21.758664,"Water Sports"
"702","Democratic Republic of Congo",-4.038333,21.758664,"Golf Shoes"
"703","Democratic Republic of Congo",-4.038333,21.758664,"Golf Balls"
"704","Democratic Republic of Congo",-4.038333,21.758664,"Baseball & Softball"
"705","Democratic Republic of Congo",-4.038333,21.758664,"Electronics"
"706","Democratic Republic of Congo",-4.038333,21.758664,"Golf Gloves"
"707","Democratic Republic of Congo",-4.038333,21.758664,"Hockey"
"708","Democratic Republic of Congo",-4.038333,21.758664,"Golf Apparel"
"709","Democratic Republic of Congo",-4.038333,21.758664,"Boxing & MMA"
"710","Democratic Republic of Congo",-4.038333,21.758664,"Tennis & Racquet"
"711","Democratic Republic of Congo",-4.038333,21.758664,"Trade-In"
"712","Democratic Republic of Congo",-4.038333,21.758664,"Hunting & Shooting"
"713","Denmark",56.26392,9.501785,"Fishing"
"714","Denmark",56.26392,9.501785,"Indoor/Outdoor Games"
"715","Denmark",56.26392,9.501785,"Cardio Equipment"
"716","Denmark",56.26392,9.501785,"Women's Apparel"
"717","Denmark",56.26392,9.501785,"Camping & Hiking"
"718","Denmark",56.26392,9.501785,"Men's Footwear"
"719","Denmark",56.26392,9.501785,"Children's Clothing"
"720","Denmark",56.26392,9.501785,"Cleats"
"721","Denmark",56.26392,9.501785,"Water Sports"
"722","Denmark",56.26392,9.501785,"Books "
"723","Denmark",56.26392,9.501785,"Shop By Sport"
"724","Denmark",56.26392,9.501785,"Golf Apparel"
"725","Denmark",56.26392,9.501785,"Consumer Electronics"
"726","Denmark",56.26392,9.501785,"Golf Gloves"
"727","Denmark",56.26392,9.501785,"CDs "
"728","Denmark",56.26392,9.501785,"Computers"
"729","Denmark",56.26392,9.501785,"Boxing & MMA"
"730","Denmark",56.26392,9.501785,"Girls' Apparel"
"731","Denmark",56.26392,9.501785,"Electronics"
"732","Denmark",56.26392,9.501785,"Trade-In"
"733","Denmark",56.26392,9.501785,"Accessories"
"734","Denmark",56.26392,9.501785,"Hockey"
"735","Denmark",56.26392,9.501785,"Women's Golf Clubs"
"736","Denmark",56.26392,9.501785,"Kids' Golf Clubs"
"737","Denmark",56.26392,9.501785,"Strength Training"
"738","Denmark",56.26392,9.501785,"Golf Shoes"
"739","Denmark",56.26392,9.501785,"Golf Balls"
"740","Denmark",56.26392,9.501785,"Baseball & Softball"
"741","Djibouti",11.825138,42.590275,"Cleats"
"742","Djibouti",11.825138,42.590275,"Fishing"
"743","Djibouti",11.825138,42.590275,"Golf Balls"
"744","Djibouti",11.825138,42.590275,"Camping & Hiking"
"745","Djibouti",11.825138,42.590275,"Cardio Equipment"
"746","Djibouti",11.825138,42.590275,"Shop By Sport"
"747","Djibouti",11.825138,42.590275,"Women's Apparel"
"748","Djibouti",11.825138,42.590275,"Men's Footwear"
"749","Djibouti",11.825138,42.590275,"Water Sports"
"750","Djibouti",11.825138,42.590275,"Indoor/Outdoor Games"
"751","Dominican Republic",18.735693,-70.162651,"Fishing"
"752","Dominican Republic",18.735693,-70.162651,"Shop By Sport"
"753","Dominican Republic",18.735693,-70.162651,"Golf Shoes"
"754","Dominican Republic",18.735693,-70.162651,"Men's Footwear"
"755","Dominican Republic",18.735693,-70.162651,"Camping & Hiking"
"756","Dominican Republic",18.735693,-70.162651,"Golf Apparel"
"757","Dominican Republic",18.735693,-70.162651,"Cleats"
"758","Dominican Republic",18.735693,-70.162651,"Cardio Equipment"
"759","Dominican Republic",18.735693,-70.162651,"Electronics"
"760","Dominican Republic",18.735693,-70.162651,"Indoor/Outdoor Games"
"761","Dominican Republic",18.735693,-70.162651,"Water Sports"
"762","Dominican Republic",18.735693,-70.162651,"Baseball & Softball"
"763","Dominican Republic",18.735693,-70.162651,"Women's Apparel"
"764","Dominican Republic",18.735693,-70.162651,"Trade-In"
"765","Dominican Republic",18.735693,-70.162651,"Hunting & Shooting"
"766","Dominican Republic",18.735693,-70.162651,"Boxing & MMA"
"767","Dominican Republic",18.735693,-70.162651,"Kids' Golf Clubs"
"768","Dominican Republic",18.735693,-70.162651,"Accessories"
"769","Dominican Republic",18.735693,-70.162651,"Golf Balls"
"770","Dominican Republic",18.735693,-70.162651,"Golf Gloves"
"771","Dominican Republic",18.735693,-70.162651,"Girls' Apparel"
"772","Dominican Republic",18.735693,-70.162651,"Hockey"
"773","Dominican Republic",18.735693,-70.162651,"Tennis & Racquet"
"774","Dominican Republic",18.735693,-70.162651,"Soccer"
"775","Dominican Republic",18.735693,-70.162651,"Men's Golf Clubs"
"776","Dominican Republic",18.735693,-70.162651,"Fitness Accessories"
"777","Dominican Republic",18.735693,-70.162651,"Lacrosse"
"778","Dominican Republic",18.735693,-70.162651,"Women's Golf Clubs"
"779","Dominican Republic",18.735693,-70.162651,"Golf Bags & Carts"
"780","Dominican Republic",18.735693,-70.162651,"Strength Training"
"781","Ecuador",-1.831239,-78.183406,"Indoor/Outdoor Games"
"782","Ecuador",-1.831239,-78.183406,"Women's Apparel"
"783","Ecuador",-1.831239,-78.183406,"Men's Footwear"
"784","Ecuador",-1.831239,-78.183406,"Water Sports"
"785","Ecuador",-1.831239,-78.183406,"Fishing"
"786","Ecuador",-1.831239,-78.183406,"Cardio Equipment"
"787","Ecuador",-1.831239,-78.183406,"Trade-In"
"788","Ecuador",-1.831239,-78.183406,"Cleats"
"789","Ecuador",-1.831239,-78.183406,"Shop By Sport"
"790","Ecuador",-1.831239,-78.183406,"Camping & Hiking"
"791","Ecuador",-1.831239,-78.183406,"Electronics"
"792","Ecuador",-1.831239,-78.183406,"Hockey"
"793","Ecuador",-1.831239,-78.183406,"Fitness Accessories"
"794","Ecuador",-1.831239,-78.183406,"Baseball & Softball"
"795","Ecuador",-1.831239,-78.183406,"Golf Shoes"
"796","Ecuador",-1.831239,-78.183406,"Golf Balls"
"797","Ecuador",-1.831239,-78.183406,"Soccer"
"798","Ecuador",-1.831239,-78.183406,"Lacrosse"
"799","Ecuador",-1.831239,-78.183406,"Golf Gloves"
"800","Ecuador",-1.831239,-78.183406,"Hunting & Shooting"
"801","Ecuador",-1.831239,-78.183406,"Girls' Apparel"
"802","Ecuador",-1.831239,-78.183406,"Accessories"
"803","Egypt",26.820553,30.802498,"Water Sports"
"804","Egypt",26.820553,30.802498,"Women's Apparel"
"805","Egypt",26.820553,30.802498,"Cleats"
"806","Egypt",26.820553,30.802498,"Camping & Hiking"
"807","Egypt",26.820553,30.802498,"Indoor/Outdoor Games"
"808","Egypt",26.820553,30.802498,"Girls' Apparel"
"809","Egypt",26.820553,30.802498,"Fishing"
"810","Egypt",26.820553,30.802498,"Cardio Equipment"
"811","Egypt",26.820553,30.802498,"Electronics"
"812","Egypt",26.820553,30.802498,"Shop By Sport"
"813","Egypt",26.820553,30.802498,"Men's Footwear"
"814","Egypt",26.820553,30.802498,"Trade-In"
"815","Egypt",26.820553,30.802498,"Hunting & Shooting"
"816","Egypt",26.820553,30.802498,"Golf Gloves"
"817","Egypt",26.820553,30.802498,"Boxing & MMA"
"818","Egypt",26.820553,30.802498,"Hockey"
"819","Egypt",26.820553,30.802498,"Accessories"
"820","Egypt",26.820553,30.802498,"Golf Balls"
"821","Egypt",26.820553,30.802498,"Tennis & Racquet"
"822","Egypt",26.820553,30.802498,"Baseball & Softball"
"823","Egypt",26.820553,30.802498,"Golf Shoes"
"824","Egypt",26.820553,30.802498,"Golf Apparel"
"825","Egypt",26.820553,30.802498,"Lacrosse"
"826","El Salvador",13.794185,-88.89653,"Cardio Equipment"
"827","El Salvador",13.794185,-88.89653,"Golf Bags & Carts"
"828","El Salvador",13.794185,-88.89653,"Fishing"
"829","El Salvador",13.794185,-88.89653,"Shop By Sport"
"830","El Salvador",13.794185,-88.89653,"Men's Footwear"
"831","El Salvador",13.794185,-88.89653,"Women's Apparel"
"832","El Salvador",13.794185,-88.89653,"Electronics"
"833","El Salvador",13.794185,-88.89653,"Hockey"
"834","El Salvador",13.794185,-88.89653,"Boxing & MMA"
"835","El Salvador",13.794185,-88.89653,"Hunting & Shooting"
"836","El Salvador",13.794185,-88.89653,"Water Sports"
"837","El Salvador",13.794185,-88.89653,"Cleats"
"838","El Salvador",13.794185,-88.89653,"Trade-In"
"839","El Salvador",13.794185,-88.89653,"Indoor/Outdoor Games"
"840","El Salvador",13.794185,-88.89653,"Camping & Hiking"
"841","El Salvador",13.794185,-88.89653,"Golf Shoes"
"842","El Salvador",13.794185,-88.89653,"Girls' Apparel"
"843","El Salvador",13.794185,-88.89653,"Golf Balls"
"844","El Salvador",13.794185,-88.89653,"Accessories"
"845","El Salvador",13.794185,-88.89653,"Fitness Accessories"
"846","El Salvador",13.794185,-88.89653,"Kids' Golf Clubs"
"847","El Salvador",13.794185,-88.89653,"Tennis & Racquet"
"848","El Salvador",13.794185,-88.89653,"Lacrosse"
"849","El Salvador",13.794185,-88.89653,"Golf Apparel"
"850","El Salvador",13.794185,-88.89653,"Soccer"
"851","El Salvador",13.794185,-88.89653,"As Seen on  TV!"
"852","El Salvador",13.794185,-88.89653,"Baseball & Softball"
"853","El Salvador",13.794185,-88.89653,"Women's Golf Clubs"
"854","El Salvador",13.794185,-88.89653,"Golf Gloves"
"855","El Salvador",13.794185,-88.89653,"Men's Golf Clubs"
"856","Equatorial Guinea",1.650801,10.267895,"Water Sports"
"857","Equatorial Guinea",1.650801,10.267895,"Shop By Sport"
"858","Eritrea",15.179384,39.782334,"Men's Footwear"
"859","Eritrea",15.179384,39.782334,"Cleats"
"860","Estonia",58.595272,25.013607,"Cleats"
"861","Estonia",58.595272,25.013607,"Fishing"
"862","Estonia",58.595272,25.013607,"Shop By Sport"
"863","Estonia",58.595272,25.013607,"Indoor/Outdoor Games"
"864","Estonia",58.595272,25.013607,"Camping & Hiking"
"865","Estonia",58.595272,25.013607,"Water Sports"
"866","Estonia",58.595272,25.013607,"Golf Balls"
"867","Estonia",58.595272,25.013607,"Men's Footwear"
"868","Estonia",58.595272,25.013607,"Electronics"
"869","Estonia",58.595272,25.013607,"Golf Gloves"
"870","Estonia",58.595272,25.013607,"Women's Apparel"
"871","Estonia",58.595272,25.013607,"Girls' Apparel"
"872","Estonia",58.595272,25.013607,"Cardio Equipment"
"873","Ethiopia",9.145,40.489673,"Fishing"
"874","Ethiopia",9.145,40.489673,"Cleats"
"875","Ethiopia",9.145,40.489673,"Women's Apparel"
"876","Ethiopia",9.145,40.489673,"Men's Footwear"
"877","Ethiopia",9.145,40.489673,"Indoor/Outdoor Games"
"878","Ethiopia",9.145,40.489673,"Camping & Hiking"
"879","Ethiopia",9.145,40.489673,"Trade-In"
"880","Ethiopia",9.145,40.489673,"Shop By Sport"
"881","Ethiopia",9.145,40.489673,"Cardio Equipment"
"882","Ethiopia",9.145,40.489673,"Lacrosse"
"883","Finland",61.92411,25.748151,"Indoor/Outdoor Games"
"884","Finland",61.92411,25.748151,"Men's Footwear"
"885","Finland",61.92411,25.748151,"Water Sports"
"886","Finland",61.92411,25.748151,"Cleats"
"887","Finland",61.92411,25.748151,"Shop By Sport"
"888","Finland",61.92411,25.748151,"Computers"
"889","Finland",61.92411,25.748151,"Golf Apparel"
"890","Finland",61.92411,25.748151,"Women's Apparel"
"891","Finland",61.92411,25.748151,"Camping & Hiking"
"892","Finland",61.92411,25.748151,"Fishing"
"893","Finland",61.92411,25.748151,"Cardio Equipment"
"894","Finland",61.92411,25.748151,"Electronics"
"895","Finland",61.92411,25.748151,"Hockey"
"896","Finland",61.92411,25.748151,"Children's Clothing"
"897","Finland",61.92411,25.748151,"Accessories"
"898","Finland",61.92411,25.748151,"Books "
"899","Finland",61.92411,25.748151,"Fitness Accessories"
"900","Finland",61.92411,25.748151,"Trade-In"
"901","Finland",61.92411,25.748151,"DVDs"
"902","Finland",61.92411,25.748151,"Tennis & Racquet"
"903","Finland",61.92411,25.748151,"Hunting & Shooting"
"904","Finland",61.92411,25.748151,"Girls' Apparel"
"905","Finland",61.92411,25.748151,"Lacrosse"
"906","Finland",61.92411,25.748151,"Crafts"
"907","Finland",61.92411,25.748151,"Golf Balls"
"908","Finland",61.92411,25.748151,"Kids' Golf Clubs"
"909","France",46.227638,2.213749,"Women's Apparel"
"910","France",46.227638,2.213749,"Consumer Electronics"
"911","France",46.227638,2.213749,"Crafts"
"912","France",46.227638,2.213749,"Cleats"
"913","France",46.227638,2.213749,"Indoor/Outdoor Games"
"914","France",46.227638,2.213749,"Camping & Hiking"
"915","France",46.227638,2.213749,"Computers"
"916","France",46.227638,2.213749,"Shop By Sport"
"917","France",46.227638,2.213749,"Water Sports"
"918","France",46.227638,2.213749,"Cardio Equipment"
"919","France",46.227638,2.213749,"Trade-In"
"920","France",46.227638,2.213749,"Golf Shoes"
"921","France",46.227638,2.213749,"Men's Footwear"
"922","France",46.227638,2.213749,"Fishing"
"923","France",46.227638,2.213749,"Basketball"
"924","France",46.227638,2.213749,"Hockey"
"925","France",46.227638,2.213749,"Kids' Golf Clubs"
"926","France",46.227638,2.213749,"Electronics"
"927","France",46.227638,2.213749,"Accessories"
"928","France",46.227638,2.213749,"Golf Balls"
"929","France",46.227638,2.213749,"Hunting & Shooting"
"930","France",46.227638,2.213749,"Girls' Apparel"
"931","France",46.227638,2.213749,"Cameras "
"932","France",46.227638,2.213749,"Books "
"933","France",46.227638,2.213749,"DVDs"
"934","France",46.227638,2.213749,"Golf Apparel"
"935","France",46.227638,2.213749,"Strength Training"
"936","France",46.227638,2.213749,"Baseball & Softball"
"937","France",46.227638,2.213749,"Soccer"
"938","France",46.227638,2.213749,"CDs "
"939","France",46.227638,2.213749,"Lacrosse"
"940","France",46.227638,2.213749,"Boxing & MMA"
"941","France",46.227638,2.213749,"Fitness Accessories"
"942","France",46.227638,2.213749,"Men's Golf Clubs"
"943","France",46.227638,2.213749,"Children's Clothing"
"944","France",46.227638,2.213749,"Golf Bags & Carts"
"945","France",46.227638,2.213749,"Tennis & Racquet"
"946","France",46.227638,2.213749,"Women's Golf Clubs"
"947","France",46.227638,2.213749,"As Seen on  TV!"
"948","France",46.227638,2.213749,"Golf Gloves"
"949","France",46.227638,2.213749,"Baby "
"950","French Guiana",3.933889,-53.125782,"Baseball & Softball"
"951","French Guiana",3.933889,-53.125782,"Women's Apparel"
"952","French Guiana",3.933889,-53.125782,"Cardio Equipment"
"953","French Guiana",3.933889,-53.125782,"Accessories"
"954","French Guiana",3.933889,-53.125782,"Fishing"
"955","French Guiana",3.933889,-53.125782,"Cleats"
"956","French Guiana",3.933889,-53.125782,"Indoor/Outdoor Games"
"957","French Guiana",3.933889,-53.125782,"Men's Footwear"
"958","French Guiana",3.933889,-53.125782,"Water Sports"
"959","Gabon",-0.803689,11.609444,"Men's Footwear"
"960","Gabon",-0.803689,11.609444,"Water Sports"
"961","Gabon",-0.803689,11.609444,"Cardio Equipment"
"962","Gabon",-0.803689,11.609444,"Golf Gloves"
"963","Gabon",-0.803689,11.609444,"Women's Apparel"
"964","Gabon",-0.803689,11.609444,"Cleats"
"965","Gabon",-0.803689,11.609444,"Camping & Hiking"
"966","Gabon",-0.803689,11.609444,"Shop By Sport"
"967","Gabon",-0.803689,11.609444,"Fishing"
"968","Gabon",-0.803689,11.609444,"Girls' Apparel"
"969","Gabon",-0.803689,11.609444,"Indoor/Outdoor Games"
"970","Gabon",-0.803689,11.609444,"Baseball & Softball"
"971","Gambia",13.443182,-15.310139,"Cardio Equipment"
"972","Gambia",13.443182,-15.310139,"Camping & Hiking"
"973","Gambia",13.443182,-15.310139,"Indoor/Outdoor Games"
"974","Gambia",13.443182,-15.310139,"Fishing"
"975","Gambia",13.443182,-15.310139,"Women's Apparel"
"976","Georgia",42.315407,43.356892,"Electronics"
"977","Georgia",42.315407,43.356892,"Cleats"
"978","Georgia",42.315407,43.356892,"Fitness Accessories"
"979","Georgia",42.315407,43.356892,"Men's Footwear"
"980","Georgia",42.315407,43.356892,"Camping & Hiking"
"981","Georgia",42.315407,43.356892,"Women's Apparel"
